Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,Kitche0.0001bvGr,KitchenQual,TotRmsAbvGrd,Functio0.0001l,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
179.00,20.00,RL,63.00,17423.00,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9.00,5.00,2008.00,2009.00,Hip,CompShg,VinylSd,VinylSd,Stone,748.00,Ex,TA,PConc,Ex,TA,No,GLQ,1904.00,Unf,0.00,312.00,2216.00,GasA,Ex,Y,SBrkr,2234.00,0.00,0.00,2234.00,1.00,0.00,2.00,0.00,1.00,1.00,Ex,9.00,Typ,1.00,Attchd,2009.00,Fin,3.00,1166.00,TA,TA,Y,0.00,60.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00,New,Partial,501837.00
180.00,30.00,RM,60.00,8520.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5.00,6.00,1923.00,2006.00,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.00,Gd,TA,CBlock,TA,TA,No,Unf,0.00,Unf,0.00,968.00,968.00,GasA,TA,Y,SBrkr,968.00,0.00,0.00,968.00,0.00,0.00,1.00,0.00,2.00,1.00,TA,5.00,Typ,0.00,Detchd,1935.00,Unf,2.00,480.00,Fa,TA,N,0.00,0.00,184.00,0.00,0.00,0.00,0.00,7.00,2007.00,WD,Normal,100000.00
181.00,160.00,FV,0.00,2117.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6.00,5.00,2000.00,2000.00,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.00,Gd,TA,PConc,Gd,TA,No,GLQ,436.00,Unf,0.00,320.00,756.00,GasA,Ex,Y,SBrkr,769.00,756.00,0.00,1525.00,0.00,0.00,2.00,1.00,3.00,1.00,Gd,5.00,Typ,1.00,Detchd,2000.00,Unf,2.00,440.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00,WD,Normal,177000.00
182.00,70.00,RL,54.00,7588.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7.00,6.00,1920.00,1950.00,Gable,CompShg,Stucco,Stucco,None,0.00,TA,TA,BrkTil,Fa,TA,No,LwQ,352.00,Unf,0.00,441.00,793.00,GasA,Gd,Y,SBrkr,901.00,901.00,0.00,1802.00,0.00,0.00,1.00,1.00,4.00,1.00,TA,9.00,Typ,1.00,Detchd,1920.00,Unf,1.00,216.00,Fa,TA,Y,0.00,0.00,40.00,0.00,0.00,0.00,0.00,7.00,2006.00,WD,Normal,200100.00
183.00,20.00,RL,60.00,9060.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1Story,5.00,6.00,1957.00,2006.00,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,98.00,TA,TA,PConc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GasA,Ex,Y,SBrkr,1340.00,0.00,0.00,1340.00,0.00,0.00,1.00,0.00,3.00,1.00,TA,7.00,Typ,1.00,Attchd,1957.00,RFn,1.00,252.00,TA,TA,Y,116.00,0.00,0.00,180.00,0.00,0.00,0.00,6.00,2007.00,WD,Normal,120000.00
184.00,50.00,RM,63.00,11426.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7.00,5.00,2003.00,2003.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,TA,TA,PConc,Gd,TA,No,Unf,0.00,Unf,0.00,1362.00,1362.00,GasA,Ex,Y,SBrkr,1362.00,720.00,0.00,2082.00,0.00,0.00,2.00,1.00,3.00,1.00,Gd,6.00,Mod,0.00,Detchd,2003.00,Unf,2.00,484.00,TA,TA,N,280.00,238.00,0.00,0.00,0.00,0.00,0.00,6.00,2008.00,WD,Normal,200000.00
185.00,50.00,RL,92.00,7438.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1.5Fin,5.00,8.00,1908.00,1991.00,Gable,CompShg,AsbShng,Plywood,None,0.00,TA,TA,PConc,Fa,TA,No,Unf,0.00,Unf,0.00,504.00,504.00,GasA,Gd,Y,SBrkr,936.00,316.00,0.00,1252.00,0.00,0.00,1.00,0.00,3.00,1.00,TA,5.00,Typ,0.00,Attchd,1986.00,Unf,2.00,576.00,TA,TA,Y,104.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2006.00,WD,Normal,127000.00
186.00,75.00,RM,90.00,22950.00,Pave,IR2,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2.5Fin,10.00,9.00,1892.00,1993.00,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0.00,Gd,Gd,BrkTil,TA,TA,Mn,Unf,0.00,Unf,0.00,1107.00,1107.00,GasA,Ex,Y,SBrkr,1518.00,1518.00,572.00,3608.00,0.00,0.00,2.00,1.00,4.00,1.00,Ex,12.00,Typ,2.00,Detchd,1993.00,Unf,3.00,840.00,Ex,TA,Y,0.00,260.00,0.00,0.00,410.00,0.00,0.00,6.00,2006.00,WD,Normal,475000.00
187.00,80.00,RL,0.00,9947.00,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7.00,5.00,1990.00,1991.00,Gable,CompShg,HdBoard,HdBoard,None,0.00,TA,TA,PConc,Gd,TA,Av,GLQ,611.00,Unf,0.00,577.00,1188.00,GasA,Ex,Y,SBrkr,1217.00,0.00,0.00,1217.00,1.00,0.00,2.00,0.00,3.00,1.00,Gd,6.00,Typ,0.00,Attchd,1990.00,Unf,2.00,497.00,TA,TA,Y,168.00,27.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00,WD,Normal,173000.00
188.00,50.00,RL,60.00,10410.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.00,7.00,1916.00,1987.00,Gable,CompShg,HdBoard,HdBoard,None,0.00,TA,TA,CBlock,Fa,TA,No,Unf,0.00,Unf,0.00,660.00,660.00,GasA,Ex,Y,SBrkr,808.00,704.00,144.00,1656.00,0.00,0.00,2.00,1.00,3.00,1.00,TA,8.00,Min2,0.00,Detchd,1916.00,Unf,1.00,180.00,Fa,Fa,N,0.00,0.00,0.00,140.00,0.00,0.00,0.00,8.00,2009.00,WD,Normal,135000.00
189.00,90.00,RL,64.00,7018.00,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5.00,5.00,1979.00,1979.00,Gable,CompShg,Plywood,Plywood,Stone,275.00,TA,TA,CBlock,Gd,TA,Av,GLQ,1086.00,Unf,0.00,0.00,1086.00,GasA,TA,Y,SBrkr,1224.00,0.00,0.00,1224.00,2.00,0.00,0.00,2.00,2.00,2.00,TA,6.00,Typ,2.00,Detchd,1979.00,Unf,2.00,528.00,TA,TA,Y,120.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00,WD,Alloca,153337.00
190.00,120.00,RL,41.00,4923.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.00,5.00,2001.00,2002.00,Gable,CompShg,CemntBd,CmentBd,None,0.00,Gd,TA,PConc,Ex,TA,Av,GLQ,1153.00,Unf,0.00,440.00,1593.00,GasA,Ex,Y,SBrkr,1593.00,0.00,0.00,1593.00,1.00,0.00,1.00,1.00,0.00,1.00,Ex,5.00,Typ,1.00,Attchd,2001.00,Fin,2.00,682.00,TA,TA,Y,0.00,120.00,0.00,0.00,224.00,0.00,0.00,8.00,2008.00,WD,Normal,286000.00
191.00,70.00,RL,70.00,10570.00,Pave,Reg,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8.00,8.00,1932.00,1994.00,Hip,CompShg,BrkFace,BrkFace,None,0.00,Gd,TA,CBlock,Gd,Gd,No,Rec,297.00,Unf,0.00,556.00,853.00,GasA,TA,Y,SBrkr,1549.00,1178.00,0.00,2727.00,0.00,0.00,2.00,1.00,3.00,1.00,Gd,10.00,Maj1,2.00,Detchd,1932.00,Unf,2.00,440.00,TA,TA,Y,0.00,74.00,0.00,0.00,0.00,0.00,0.00,12.00,2007.00,WD,Normal,315000.00
192.00,60.00,RL,0.00,7472.00,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,0.0001mes,Norm,Norm,1Fam,2Story,7.00,9.00,1972.00,2004.00,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.00,TA,TA,CBlock,TA,TA,No,ALQ,626.00,Unf,0.00,99.00,725.00,GasA,Gd,Y,SBrkr,725.00,754.00,0.00,1479.00,1.00,0.00,1.00,1.00,4.00,1.00,Gd,7.00,Typ,0.00,Attchd,1972.00,Fin,2.00,484.00,TA,TA,Y,0.00,32.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00,WD,Normal,184000.00
193.00,20.00,RL,68.00,9017.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.00,5.00,1999.00,1999.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,Gd,TA,PConc,Gd,TA,Av,GLQ,560.00,Unf,0.00,871.00,1431.00,GasA,Ex,Y,SBrkr,1431.00,0.00,0.00,1431.00,1.00,0.00,2.00,0.00,3.00,1.00,Gd,6.00,Typ,0.00,Attchd,1999.00,Fin,2.00,666.00,TA,TA,Y,0.00,35.00,0.00,0.00,0.00,0.00,0.00,9.00,2009.00,WD,Normal,192000.00
194.00,160.00,RM,24.00,2522.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7.00,5.00,2004.00,2004.00,Gable,CompShg,VinylSd,VinylSd,Stone,50.00,Gd,TA,PConc,Gd,TA,No,Unf,0.00,Unf,0.00,970.00,970.00,GasA,Ex,Y,SBrkr,970.00,739.00,0.00,1709.00,0.00,0.00,2.00,0.00,3.00,1.00,Gd,7.00,Maj1,0.00,Detchd,2004.00,Unf,2.00,380.00,TA,TA,Y,0.00,40.00,0.00,0.00,0.00,0.00,0.00,5.00,2006.00,WD,Normal,130000.00
195.00,20.00,RL,60.00,7180.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.00,7.00,1972.00,1972.00,Hip,CompShg,HdBoard,HdBoard,None,0.00,TA,TA,CBlock,TA,TA,Av,ALQ,390.00,Unf,0.00,474.00,864.00,GasA,TA,Y,SBrkr,864.00,0.00,0.00,864.00,0.00,0.00,1.00,0.00,3.00,1.00,TA,5.00,Typ,0.00,Detchd,1989.00,Unf,1.00,352.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2008.00,WD,Normal,127000.00
196.00,160.00,RL,24.00,2280.00,Pave,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6.00,6.00,1976.00,1976.00,Gable,CompShg,Plywood,Brk Cmn,None,0.00,TA,TA,CBlock,Gd,TA,No,ALQ,566.00,Unf,0.00,289.00,855.00,GasA,TA,Y,SBrkr,855.00,601.00,0.00,1456.00,0.00,0.00,2.00,1.00,3.00,1.00,TA,7.00,Typ,1.00,Attchd,1976.00,Unf,2.00,440.00,TA,TA,Y,87.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00,WD,Normal,148500.00
197.00,20.00,RL,79.00,9416.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.00,5.00,2007.00,2007.00,Hip,CompShg,CemntBd,CmentBd,Stone,205.00,Ex,TA,PConc,Ex,TA,No,GLQ,1126.00,Unf,0.00,600.00,1726.00,GasA,Ex,Y,SBrkr,1726.00,0.00,0.00,1726.00,1.00,0.00,2.00,0.00,3.00,1.00,Ex,8.00,Typ,1.00,Attchd,2007.00,Fin,3.00,786.00,TA,TA,Y,171.00,138.00,0.00,0.00,266.00,0.00,0.00,9.00,2007.00,New,Partial,311872.00
198.00,75.00,RL,174.00,25419.00,Pave,Reg,Lvl,AllPub,Corner,Gtl,0.0001mes,Artery,Norm,1Fam,2Story,8.00,4.00,1918.00,1990.00,Gable,CompShg,Stucco,Stucco,None,0.00,Gd,Gd,PConc,TA,TA,No,GLQ,1036.00,LwQ,184.00,140.00,1360.00,GasA,Gd,Y,SBrkr,1360.00,1360.00,392.00,3112.00,1.00,1.00,2.00,0.00,4.00,1.00,Gd,8.00,Typ,1.00,Detchd,1918.00,Unf,2.00,795.00,TA,TA,Y,0.00,16.00,552.00,0.00,0.00,512.00,0.00,3.00,2006.00,WD,Abnorml,235000.00
199.00,75.00,RM,92.00,5520.00,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,6.00,6.00,1912.00,1950.00,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.00,TA,TA,CBlock,TA,TA,No,Unf,0.00,Unf,0.00,755.00,755.00,GasA,Ex,Y,SBrkr,929.00,929.00,371.00,2229.00,0.00,0.00,1.00,0.00,5.00,1.00,TA,8.00,Typ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,0.00,198.00,30.00,0.00,0.00,0.00,0.00,7.00,2009.00,WD,Abnorml,104000.00
200.00,20.00,RL,76.00,9591.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.00,5.00,2004.00,2005.00,Hip,CompShg,VinylSd,VinylSd,BrkFace,262.00,Gd,TA,PConc,Ex,TA,Av,GLQ,1088.00,Unf,0.00,625.00,1713.00,GasA,Ex,Y,SBrkr,1713.00,0.00,0.00,1713.00,1.00,0.00,2.00,0.00,3.00,1.00,Ex,7.00,Typ,1.00,Attchd,2004.00,Fin,3.00,856.00,TA,TA,Y,0.00,26.00,0.00,0.00,170.00,0.00,0.00,1.00,2009.00,WD,Normal,274900.00
201.00,20.00,RM,80.00,8546.00,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4.00,5.00,2003.00,2004.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,TA,TA,PConc,Gd,TA,No,Unf,0.00,Unf,0.00,1121.00,1121.00,GasA,Ex,Y,SBrkr,1121.00,0.00,0.00,1121.00,0.00,0.00,2.00,0.00,2.00,1.00,TA,5.00,Typ,0.00,Attchd,2003.00,RFn,2.00,440.00,TA,TA,Y,132.00,64.00,0.00,0.00,0.00,0.00,0.00,3.00,2010.00,WD,Normal,140000.00
202.00,20.00,RL,75.00,10125.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6.00,6.00,1977.00,1977.00,Gable,CompShg,Plywood,Plywood,None,0.00,TA,TA,CBlock,TA,TA,No,ALQ,641.00,LwQ,279.00,276.00,1196.00,GasA,TA,Y,SBrkr,1279.00,0.00,0.00,1279.00,0.00,1.00,2.00,0.00,3.00,1.00,TA,6.00,Typ,2.00,Detchd,1980.00,Unf,2.00,473.00,TA,TA,Y,238.00,83.00,0.00,0.00,0.00,0.00,0.00,2.00,2008.00,WD,Normal,171500.00
203.00,50.00,RL,50.00,7000.00,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6.00,6.00,1924.00,1950.00,Gable,CompShg,MetalSd,MetalSd,None,0.00,TA,Gd,BrkTil,Fa,TA,No,LwQ,617.00,Unf,0.00,0.00,617.00,GasA,Gd,Y,SBrkr,865.00,445.00,0.00,1310.00,0.00,0.00,2.00,0.00,2.00,1.00,TA,6.00,Min1,0.00,Attchd,1924.00,Unf,1.00,398.00,TA,TA,Y,0.00,0.00,126.00,0.00,0.00,0.00,0.00,5.00,2006.00,COD,Normal,112000.00
204.00,120.00,RM,0.00,4438.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6.00,5.00,2004.00,2004.00,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.00,Gd,TA,PConc,Gd,TA,Av,GLQ,662.00,Unf,0.00,186.00,848.00,GasA,Ex,Y,SBrkr,848.00,0.00,0.00,848.00,1.00,0.00,1.00,0.00,1.00,1.00,Gd,3.00,Typ,1.00,Attchd,2004.00,RFn,2.00,420.00,TA,TA,Y,149.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2008.00,WD,Normal,149000.00
205.00,50.00,RM,50.00,3500.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.00,7.00,1947.00,1950.00,Gable,CompShg,AsbShng,AsbShng,None,0.00,TA,TA,CBlock,TA,TA,No,LwQ,312.00,Unf,0.00,408.00,720.00,GasA,TA,Y,SBrkr,720.00,564.00,0.00,1284.00,0.00,0.00,1.00,1.00,2.00,1.00,TA,5.00,Typ,0.00,Detchd,1948.00,Unf,1.00,240.00,TA,TA,Y,0.00,35.00,0.00,0.00,0.00,0.00,0.00,4.00,2009.00,WD,Normal,110000.00
206.00,20.00,RL,99.00,11851.00,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7.00,5.00,1990.00,1990.00,Gable,CompShg,HdBoard,HdBoard,None,0.00,TA,TA,PConc,Gd,TA,No,Unf,0.00,Unf,0.00,1424.00,1424.00,GasA,Ex,Y,SBrkr,1442.00,0.00,0.00,1442.00,0.00,0.00,2.00,0.00,3.00,1.00,TA,5.00,Typ,0.00,Attchd,1990.00,RFn,2.00,500.00,TA,TA,Y,0.00,34.00,0.00,508.00,0.00,0.00,0.00,5.00,2009.00,WD,Normal,180500.00
207.00,20.00,RL,40.00,13673.00,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5.00,5.00,1962.00,1962.00,Gable,CompShg,HdBoard,HdBoard,None,0.00,TA,Gd,CBlock,TA,TA,No,Unf,0.00,Unf,0.00,1140.00,1140.00,GasA,TA,Y,SBrkr,1696.00,0.00,0.00,1696.00,0.00,0.00,1.00,1.00,3.00,1.00,TA,8.00,Min2,1.00,Attchd,1962.00,RFn,1.00,349.00,TA,TA,Y,0.00,30.00,0.00,0.00,0.00,0.00,0.00,3.00,2007.00,WD,Normal,143900.00
208.00,20.00,RL,0.00,12493.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,4.00,5.00,1960.00,1960.00,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.00,TA,TA,PConc,TA,TA,No,ALQ,419.00,Rec,306.00,375.00,1100.00,GasA,TA,Y,SBrkr,1100.00,0.00,0.00,1100.00,1.00,0.00,1.00,0.00,3.00,1.00,TA,6.00,Typ,1.00,Attchd,1960.00,RFn,1.00,312.00,TA,TA,Y,355.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2008.00,WD,Normal,141000.00
209.00,60.00,RL,0.00,14364.00,Pave,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,7.00,5.00,1988.00,1989.00,Gable,CompShg,Plywood,Plywood,BrkFace,128.00,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1065.00,Unf,0.00,92.00,1157.00,GasA,Ex,Y,SBrkr,1180.00,882.00,0.00,2062.00,1.00,0.00,2.00,1.00,3.00,1.00,TA,7.00,Typ,1.00,Attchd,1988.00,Fin,2.00,454.00,TA,TA,Y,60.00,55.00,0.00,0.00,154.00,0.00,0.00,4.00,2007.00,WD,Normal,277000.00
210.00,20.00,RL,75.00,8250.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,6.00,7.00,1964.00,1964.00,Hip,CompShg,HdBoard,HdBoard,Stone,260.00,TA,TA,CBlock,Gd,TA,No,Rec,787.00,Unf,0.00,305.00,1092.00,GasA,Ex,Y,SBrkr,1092.00,0.00,0.00,1092.00,1.00,0.00,1.00,0.00,3.00,1.00,TA,6.00,Typ,0.00,Attchd,1964.00,RFn,2.00,504.00,TA,Gd,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2008.00,WD,Normal,145000.00
211.00,30.00,RL,67.00,5604.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.00,6.00,1925.00,1950.00,Gable,CompShg,Stucco,Stucco,None,0.00,TA,TA,CBlock,TA,TA,No,Rec,468.00,Unf,0.00,396.00,864.00,GasA,TA,N,FuseA,864.00,0.00,0.00,864.00,1.00,0.00,1.00,0.00,2.00,1.00,TA,5.00,Typ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,0.00,0.00,96.00,0.00,0.00,0.00,0.00,4.00,2008.00,WD,Normal,98000.00
212.00,20.00,RL,83.00,10420.00,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6.00,5.00,2009.00,2009.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,TA,TA,PConc,Gd,TA,Mn,GLQ,36.00,Unf,0.00,1176.00,1212.00,GasA,Ex,Y,SBrkr,1212.00,0.00,0.00,1212.00,0.00,0.00,2.00,0.00,3.00,1.00,Gd,6.00,Typ,0.00,Attchd,2009.00,RFn,2.00,460.00,TA,TA,Y,100.00,22.00,0.00,0.00,0.00,0.00,0.00,3.00,2010.00,WD,Normal,186000.00
213.00,60.00,FV,72.00,8640.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7.00,5.00,2009.00,2009.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,TA,TA,PConc,Gd,TA,No,GLQ,822.00,Unf,0.00,78.00,900.00,GasA,Ex,Y,SBrkr,932.00,920.00,0.00,1852.00,1.00,0.00,2.00,1.00,3.00,1.00,Gd,7.00,Typ,1.00,Attchd,2009.00,RFn,2.00,644.00,TA,TA,Y,168.00,108.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00,New,Partial,252678.00
214.00,20.00,RL,43.00,13568.00,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.00,5.00,1995.00,1995.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,TA,TA,PConc,Gd,TA,No,ALQ,716.00,Unf,0.00,274.00,990.00,GasA,Ex,Y,SBrkr,990.00,0.00,0.00,990.00,0.00,1.00,1.00,0.00,3.00,1.00,TA,5.00,Typ,0.00,Attchd,1996.00,Unf,2.00,576.00,TA,TA,Y,224.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00,WD,Normal,156000.00
215.00,60.00,RL,0.00,10900.00,Pave,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6.00,7.00,1977.00,1977.00,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.00,TA,TA,CBlock,Gd,TA,No,GLQ,378.00,Unf,0.00,311.00,689.00,GasA,Ex,Y,SBrkr,689.00,703.00,0.00,1392.00,0.00,0.00,1.00,1.00,3.00,1.00,TA,6.00,Typ,0.00,Attchd,1977.00,Fin,1.00,299.00,TA,TA,Y,0.00,36.00,0.00,0.00,0.00,0.00,450.00,3.00,2010.00,WD,Normal,161750.00
216.00,20.00,RL,72.00,10011.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,5.00,6.00,1957.00,1996.00,Gable,CompShg,HdBoard,HdBoard,BrkFace,64.00,TA,TA,CBlock,TA,TA,No,BLQ,360.00,Unf,0.00,710.00,1070.00,GasA,TA,Y,SBrkr,1236.00,0.00,0.00,1236.00,0.00,1.00,1.00,0.00,2.00,1.00,Gd,6.00,Min1,1.00,Attchd,1957.00,Unf,1.00,447.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2006.00,WD,Normal,134450.00
217.00,20.00,RL,65.00,8450.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.00,5.00,2004.00,2004.00,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.00,Gd,TA,PConc,Gd,TA,Mn,GLQ,946.00,Unf,0.00,490.00,1436.00,GasA,Ex,Y,SBrkr,1436.00,0.00,0.00,1436.00,1.00,0.00,2.00,0.00,3.00,1.00,Gd,8.00,Typ,0.00,Attchd,2004.00,Unf,2.00,484.00,TA,TA,Y,139.00,98.00,0.00,0.00,0.00,0.00,0.00,4.00,2008.00,WD,Normal,210000.00
218.00,70.00,RM,57.00,9906.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4.00,4.00,1925.00,1950.00,Gable,CompShg,MetalSd,MetalSd,None,0.00,TA,TA,CBlock,TA,TA,No,Unf,0.00,Unf,0.00,686.00,686.00,GasA,Fa,N,SBrkr,810.00,518.00,0.00,1328.00,0.00,0.00,1.00,0.00,3.00,1.00,TA,8.00,Typ,0.00,Detchd,1940.00,Unf,1.00,210.00,TA,TA,Y,0.00,172.00,60.00,0.00,0.00,0.00,0.00,9.00,2006.00,WD,Family,107000.00
219.00,50.00,RL,0.00,15660.00,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7.00,9.00,1939.00,2006.00,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.00,Gd,Gd,CBlock,TA,TA,No,BLQ,341.00,Unf,0.00,457.00,798.00,GasA,Ex,Y,SBrkr,1137.00,817.00,0.00,1954.00,0.00,1.00,1.00,1.00,3.00,1.00,Gd,8.00,Typ,2.00,Attchd,1939.00,Unf,2.00,431.00,TA,TA,Y,0.00,119.00,150.00,0.00,0.00,0.00,0.00,5.00,2008.00,WD,Normal,311500.00
220.00,120.00,RL,43.00,3010.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.00,5.00,2005.00,2006.00,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.00,Gd,TA,PConc,Gd,TA,Av,GLQ,16.00,Unf,0.00,1232.00,1248.00,GasA,Ex,Y,SBrkr,1248.00,0.00,0.00,1248.00,0.00,0.00,2.00,0.00,2.00,1.00,Gd,5.00,Typ,0.00,Attchd,2005.00,Fin,2.00,438.00,TA,TA,Y,108.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2006.00,New,Partial,167240.00
